name,price,url,source
Lottie Diamond Open Band,1250.0,https://www.rarecarat.com/wedding-ring/53-Lottie-Diamond-Open-Band/34623,rarecarat
Classic Round Diamond Eternity Band (2.00ct. tw.),4220.0,https://www.rarecarat.com/wedding-ring/55-Classic-Round-Diamond-Eternity-Band-(2.00ct.-tw.)/28823,rarecarat
Emerald-Cut Bezel Diamond Half Eternity Ring (1.50ct. tw.),5600.0,https://www.rarecarat.com/wedding-ring/55-Emerald-Cut-Bezel-Diamond-Half-Eternity-Ring-(1.50ct.-tw.)/34867,rarecarat
Laila Pave Band,1380.0,https://www.rarecarat.com/wedding-ring/170-Laila-Pave-Band/21857,rarecarat
Princess-Cut Pavé Diamond Band (.50 ct. tw.),1310.0,https://www.rarecarat.com/wedding-ring/501-Princess-Cut-Pavé-Diamond-Band-(.50-ct.-tw.)/39069,rarecarat
Linda Twisted Pavé Band,1280.0,https://www.rarecarat.com/wedding-ring/53-Linda-Twisted-Pavé-Band/22421,rarecarat
Oasis Filigree Pavé Curved Band,1160.0,https://www.rarecarat.com/wedding-ring/56-Oasis-Filigree-Pavé-Curved-Band/34758,rarecarat
Bellora Chevron Pavé Band,1170.0,https://www.rarecarat.com/wedding-ring/55-Bellora-Chevron-Pavé-Band/36073,rarecarat
Shelby Princess Diamond Band,1310.0,https://www.rarecarat.com/wedding-ring/53-Shelby-Princess-Diamond-Band/24218,rarecarat
Eileen Round Channel-Set Band,1330.0,https://www.rarecarat.com/wedding-ring/56-Eileen-Round-Channel-Set-Band/31461,rarecarat
Bellora Knife-Edge Pavé Band,1760.0,https://www.rarecarat.com/wedding-ring/55-Bellora-Knife-Edge-Pavé-Band/35902,rarecarat
Emerald-Cut Bezel Diamond Half Eternity Ring (2ct. tw.),7830.0,https://www.rarecarat.com/wedding-ring/55-Emerald-Cut-Bezel-Diamond-Half-Eternity-Ring-(2ct.-tw.)/34842,rarecarat
Classic Ruby Eternity Band,4620.0,https://www.rarecarat.com/wedding-ring/55-Classic-Ruby-Eternity-Band/35652,rarecarat
Gianna French Pave Band,1240.0,https://www.rarecarat.com/wedding-ring/170-Gianna-French-Pave-Band/21364,rarecarat
Lucia XO Diamond Band,1130.0,https://www.rarecarat.com/wedding-ring/54-Lucia-XO-Diamond-Band/25100,rarecarat
Petite Round and Marquise Diamond Band (1/3 ct. tw.),1280.0,https://www.rarecarat.com/wedding-ring/53-Petite-Round-and-Marquise-Diamond-Band-(1-3-ct.-tw.)/25348,rarecarat
Zahara Graduated Diamond Open Band,1430.0,https://www.rarecarat.com/wedding-ring/53-Zahara-Graduated-Diamond-Open-Band/34627,rarecarat
Bellora Marquise and Round Diamond Band,2050.0,https://www.rarecarat.com/wedding-ring/55-Bellora-Marquise-and-Round-Diamond-Band/36057,rarecarat
Flush Set Round Diamond Band,2860.0,https://www.rarecarat.com/wedding-ring/57-Flush-Set-Round-Diamond-Band/32631,rarecarat
Ouvre Clustered Round Open Band,1290.0,https://www.rarecarat.com/wedding-ring/59-Ouvre-Clustered-Round-Open-Band/41641,rarecarat
Simone Diamond V-Band,1920.0,https://www.rarecarat.com/wedding-ring/53-Simone-Diamond-V-Band/24957,rarecarat
Dual Harmony Ruby and Diamond Eternity Band,1970.0,https://www.rarecarat.com/wedding-ring/55-Dual-Harmony-Ruby-and-Diamond-Eternity-Band/35609,rarecarat
Esmeralda Pave Band,1660.0,https://www.rarecarat.com/wedding-ring/170-Esmeralda-Pave-Band/20679,rarecarat
Chroma Sapphire Eternity Band,1200.0,https://www.rarecarat.com/wedding-ring/56-Chroma-Sapphire-Eternity-Band/42522,rarecarat
Emerald-Cut Bezel Diamond Half Eternity Ring (2.4ct. tw.),9290.0,https://www.rarecarat.com/wedding-ring/55-Emerald-Cut-Bezel-Diamond-Half-Eternity-Ring-(2.4ct.-tw.)/34868,rarecarat
Round and Marquise Diamond Band (1/2 ct. tw.),1580.0,https://www.rarecarat.com/wedding-ring/53-Round-and-Marquise-Diamond-Band-(1-2-ct.-tw.)/25355,rarecarat
Sapphire and Diamond Pavé Eternity Band,2110.0,https://www.rarecarat.com/wedding-ring/55-Sapphire-and-Diamond-Pavé-Eternity-Band/35631,rarecarat
Classic Five-Stone Round Diamond Band (1.25ct. tw.),3980.0,https://www.rarecarat.com/wedding-ring/55-Classic-Five-Stone-Round-Diamond-Band-(1.25ct.-tw.)/31316,rarecarat
Blythe Pear And Round Diamond Open Band,1490.0,https://www.rarecarat.com/wedding-ring/53-Blythe-Pear-And-Round-Diamond-Open-Band/34635,rarecarat
Ruby Pavé Eternity Band,1700.0,https://www.rarecarat.com/wedding-ring/55-Ruby-Pavé-Eternity-Band/35636,rarecarat
Sherry Princess Channel-Set Band,1800.0,https://www.rarecarat.com/wedding-ring/56-Sherry-Princess-Channel-Set-Band/31462,rarecarat
Cortina Wide Band (3.5mm),1240.0,https://www.rarecarat.com/wedding-ring/53-Cortina-Wide-Band-(3.5mm)/41744,rarecarat
Ruby and Diamond Bezel-Set Eternity Ring,4640.0,https://www.rarecarat.com/wedding-ring/55-Ruby-and-Diamond-Bezel-Set-Eternity-Ring/35526,rarecarat
Karen Knife-Edge Pavé Band,1340.0,https://www.rarecarat.com/wedding-ring/56-Karen-Knife-Edge-Pavé-Band/28734,rarecarat
Bellamy Marquise And Round  Bezel Open Band,1410.0,https://www.rarecarat.com/wedding-ring/53-Bellamy-Marquise-And-Round--Bezel-Open-Band/34618,rarecarat
Almita Marquise And Round Diamond Band,1360.0,https://www.rarecarat.com/wedding-ring/59-Almita-Marquise-And-Round-Diamond-Band/34424,rarecarat
Ruby and Diamond Pavé Eternity Band,1970.0,https://www.rarecarat.com/wedding-ring/55-Ruby-and-Diamond-Pavé-Eternity-Band/35644,rarecarat
Zoe Pavé Diamond Chevron Band,1270.0,https://www.rarecarat.com/wedding-ring/53-Zoe-Pavé-Diamond-Chevron-Band/22344,rarecarat
Diamond Crossover Band,1570.0,https://www.rarecarat.com/wedding-ring/53-Diamond-Crossover-Band/25403,rarecarat
Kensie Hand-Engraved Diamond Band,1510.0,https://www.rarecarat.com/wedding-ring/53-Kensie-Hand-Engraved-Diamond-Band/28435,rarecarat
Zora Alternating Pear & Round Diamond Open Band,1310.0,https://www.rarecarat.com/wedding-ring/53-Zora-Alternating-Pear-&-Round-Diamond-Open-Band/34614,rarecarat
Bellora Emerald-Cut Bezel Band,3250.0,https://www.rarecarat.com/wedding-ring/55-Bellora-Emerald-Cut-Bezel-Band/36090,rarecarat
Bellora Oval Diamond Bezel Band,3730.0,https://www.rarecarat.com/wedding-ring/55-Bellora-Oval-Diamond-Bezel-Band/35906,rarecarat
Cole Round And Marquise Diamond Open Band,1410.0,https://www.rarecarat.com/wedding-ring/59-Cole-Round-And-Marquise-Diamond-Open-Band-/36457,rarecarat
Ouvre Layered Open Band,1390.0,https://www.rarecarat.com/wedding-ring/59-Ouvre-Layered-Open-Band/41620,rarecarat
Bellora Marquise Diamond Bezel Band,2650.0,https://www.rarecarat.com/wedding-ring/55-Bellora-Marquise-Diamond-Bezel-Band/36103,rarecarat
Melani Diamond Wedding Band,1170.0,https://www.rarecarat.com/wedding-ring/53-Melani-Diamond-Wedding-Band/22427,rarecarat
East-West Marquise Diamond Bezel Band,2740.0,https://www.rarecarat.com/wedding-ring/57-East-West-Marquise-Diamond-Bezel-Band/32504,rarecarat
Rochelle Triple Row Diamond Band,2430.0,https://www.rarecarat.com/wedding-ring/56-Rochelle-Triple-Row-Diamond-Band/28721,rarecarat
High-Polished Crossover Band,1080.0,https://www.rarecarat.com/wedding-ring/53-High-Polished-Crossover-Band/25463,rarecarat
Pia Diamond Band,1320.0,https://www.rarecarat.com/wedding-ring/54-Pia-Diamond-Band/25130,rarecarat
Tia Baguette And Round Chevron Band,1410.0,https://www.rarecarat.com/wedding-ring/54-Tia-Baguette-And-Round-Chevron-Band/34559,rarecarat
Signature Hearts & Arrows Pavé Band (1.00ct. tw.),3760.0,https://www.rarecarat.com/wedding-ring/57-Signature-Hearts-&-Arrows-Pavé-Band-(1.00ct.-tw.)/34046,rarecarat
Presley Twist Pave Diamond Band,1460.0,https://www.rarecarat.com/wedding-ring/53-Presley-Twist-Pave-Diamond-Band/24243,rarecarat
Flush Set Oval Diamond Band,3460.0,https://www.rarecarat.com/wedding-ring/57-Flush-Set-Oval-Diamond-Band/32634,rarecarat
Signature Hearts & Arrows Pavé Band (3/4ct. tw.),2690.0,https://www.rarecarat.com/wedding-ring/57-Signature-Hearts-&-Arrows-Pavé-Band-(3-4ct.-tw.)/34038,rarecarat
Bliss Grand Shared Prong Diamond Band,1470.0,https://www.rarecarat.com/wedding-ring/53-Bliss-Grand-Shared-Prong-Diamond-Band/22316,rarecarat
Signature Hearts & Arrows Shared Prong Band (1.00ct. tw.),3620.0,https://www.rarecarat.com/wedding-ring/57-Signature-Hearts-&-Arrows-Shared-Prong-Band-(1.00ct.-tw.)/34087,rarecarat
Clover Pear And Round  Bezel Open Band,1410.0,https://www.rarecarat.com/wedding-ring/53-Clover-Pear-And-Round--Bezel-Open-Band/34640,rarecarat
Tradition Pavé Band (1/4 ct. tw.),1230.0,https://www.rarecarat.com/wedding-ring/57-Tradition-Pavé-Band-(1-4-ct.-tw.)/32602,rarecarat
Aurelia Station-Set Pavé Band,1410.0,https://www.rarecarat.com/wedding-ring/56-Aurelia-Station-Set-Pavé-Band/34820,rarecarat
Carmel Band,1080.0,https://www.rarecarat.com/wedding-ring/182-Carmel-Band/4747,rarecarat
Bezel Set Round Diamond Eternity Ring (1.00ct. tw.),3520.0,https://www.rarecarat.com/wedding-ring/55-Bezel-Set-Round-Diamond-Eternity-Ring-(1.00ct.-tw.)/28948,rarecarat
Ivana Triple Row Diamond Band,1340.0,https://www.rarecarat.com/wedding-ring/56-Ivana-Triple-Row-Diamond-Band/29767,rarecarat
Graduated Diamond Double V-Band,1840.0,https://www.rarecarat.com/wedding-ring/53-Graduated-Diamond-Double-V-Band/25456,rarecarat
Noelle Channel-Set Princess-Cut Band,1630.0,https://www.rarecarat.com/wedding-ring/170-Noelle-Channel-Set-Princess-Cut-Band/21888,rarecarat
Classic Oval EmeraId and Diamond Eternity Ring,10040.0,https://www.rarecarat.com/wedding-ring/55-Classic-Oval-EmeraId-and-Diamond-Eternity-Ring/35673,rarecarat
Lyric Baguette Diamond Chevron Band,2400.0,https://www.rarecarat.com/wedding-ring/54-Lyric-Baguette-Diamond-Chevron-Band/34538,rarecarat
Ruby Bezel Eternity Ring,2910.0,https://www.rarecarat.com/wedding-ring/55-Ruby-Bezel-Eternity-Ring/35490,rarecarat
Classic Oval Sapphire and Diamond Eternity Ring,7510.0,https://www.rarecarat.com/wedding-ring/55-Classic-Oval-Sapphire-and-Diamond-Eternity-Ring/35600,rarecarat
Classic Sapphire and Diamond Eternity Band,6250.0,https://www.rarecarat.com/wedding-ring/55-Classic-Sapphire-and-Diamond-Eternity-Band/35517,rarecarat
East-West Emerald-Cut Diamond Bezel Band,2740.0,https://www.rarecarat.com/wedding-ring/57-East-West-Emerald-Cut-Diamond-Bezel-Band/32498,rarecarat
Curved Gallery Eight-Stone Round Diamond Band (2.00ct. tw.),5870.0,https://www.rarecarat.com/wedding-ring/55-Curved-Gallery-Eight-Stone-Round-Diamond-Band-(2.00ct.-tw.)/29368,rarecarat
Flush Set Emerald-Cut Diamond Band,5410.0,https://www.rarecarat.com/wedding-ring/57-Flush-Set-Emerald-Cut-Diamond-Band/32637,rarecarat
Signature Hearts & Arrows Shared Prong Band (1/2ct. tw.),2020.0,https://www.rarecarat.com/wedding-ring/57-Signature-Hearts-&-Arrows-Shared-Prong-Band-(1-2ct.-tw.)/34091,rarecarat
Skyler Rolled Pavé Band,2930.0,https://www.rarecarat.com/wedding-ring/170-Skyler-Rolled-Pavé-Band/31690,rarecarat
EmeraId and Diamond Bezel-Set Eternity Ring,5180.0,https://www.rarecarat.com/wedding-ring/55-EmeraId-and-Diamond-Bezel-Set-Eternity-Ring/35566,rarecarat
Classic Round Diamond Eternity Band (3.20ct. tw.),8740.0,https://www.rarecarat.com/wedding-ring/55-Classic-Round-Diamond-Eternity-Band-(3.20ct.-tw.)/28818,rarecarat
Kinsey Band,3170.0,https://www.rarecarat.com/wedding-ring/182-Kinsey-Band/4294,rarecarat
Classic Ruby and Diamond Eternity Band,6340.0,https://www.rarecarat.com/wedding-ring/55-Classic-Ruby-and-Diamond-Eternity-Band/35683,rarecarat
Agatha Braided Pavé Diamond Wedding Band,1150.0,https://www.rarecarat.com/wedding-ring/182-Agatha-Braided-Pavé-Diamond-Wedding-Band/7269,rarecarat
Catalina Pave Band,1250.0,https://www.rarecarat.com/wedding-ring/170-Catalina-Pave-Band/22176,rarecarat
Quinley Graduated Milgrain Band,1300.0,https://www.rarecarat.com/wedding-ring/54-Quinley-Graduated-Milgrain-Band/29617,rarecarat
Petite Marquise Diamond Band (1/3 ct. tw.),1370.0,https://www.rarecarat.com/wedding-ring/53-Petite-Marquise-Diamond-Band-(1-3-ct.-tw.)/25380,rarecarat
Lovi XO Diamond Band,1210.0,https://www.rarecarat.com/wedding-ring/54-Lovi-XO-Diamond-Band/25086,rarecarat
Diamond and Ruby Love Ring,1930.0,https://www.rarecarat.com/wedding-ring/54-Diamond-and-Ruby-Love-Ring/35481,rarecarat
Annabelle Pave Band,2140.0,https://www.rarecarat.com/wedding-ring/170-Annabelle-Pave-Band/21798,rarecarat
Isabella Pave Band,1150.0,https://www.rarecarat.com/wedding-ring/170-Isabella-Pave-Band/21475,rarecarat
Ruby Shared Prong Eternity Ring,3010.0,https://www.rarecarat.com/wedding-ring/55-Ruby-Shared-Prong-Eternity-Ring/35531,rarecarat
Sapphire Shared Prong Eternity Ring,2950.0,https://www.rarecarat.com/wedding-ring/55-Sapphire-Shared-Prong-Eternity-Ring/35573,rarecarat
Vela Band,1120.0,https://www.rarecarat.com/wedding-ring/182-Vela-Band/29129,rarecarat
Georgina Seven-Stone Pear Diamond Band,1900.0,https://www.rarecarat.com/wedding-ring/53-Georgina-Seven-Stone-Pear-Diamond-Band/28354,rarecarat
Madeline Pavé Trio Striped Band,2340.0,https://www.rarecarat.com/wedding-ring/56-Madeline-Pavé-Trio-Striped-Band/29717,rarecarat
Sapphire and Diamond Bezel-Set Eternity Ring,4580.0,https://www.rarecarat.com/wedding-ring/55-Sapphire-and-Diamond-Bezel-Set-Eternity-Ring/35506,rarecarat
Thalia Diamond Band,1410.0,https://www.rarecarat.com/wedding-ring/54-Thalia-Diamond-Band/29651,rarecarat
Bellora Channel-Set Baguette Band,2390.0,https://www.rarecarat.com/wedding-ring/55-Bellora-Channel-Set-Baguette-Band/36065,rarecarat
Tradition Pavé Band (1.00ct. tw.),3370.0,https://www.rarecarat.com/wedding-ring/57-Tradition-Pavé-Band-(1.00ct.-tw.)/32658,rarecarat
Astro Diamond And Sapphire Band,3430.0,https://www.rarecarat.com/wedding-ring/54-Astro-Diamond-And-Sapphire-Band/28500,rarecarat
Viridi Diamond And Emerald Band,3740.0,https://www.rarecarat.com/wedding-ring/54-Viridi-Diamond-And-Emerald-Band/26073,rarecarat
Jules Classic Diamond Band (2.00ct. tw.),6140.0,https://www.rarecarat.com/wedding-ring/59-Jules-Classic-Diamond-Band-(2.00ct.-tw.)/34446,rarecarat
Jules Classic Diamond Band (1/2ct. tw.),1390.0,https://www.rarecarat.com/wedding-ring/59-Jules-Classic-Diamond-Band-(1-2ct.-tw.)/34508,rarecarat
Keely Baguette And Marquise Band,1320.0,https://www.rarecarat.com/wedding-ring/53-Keely-Baguette-And-Marquise-Band/30315,rarecarat
Adamina Ruby And Diamond Band,3610.0,https://www.rarecarat.com/wedding-ring/54-Adamina-Ruby-And-Diamond-Band/26070,rarecarat
Classic EmeraId and Diamond Eternity Band,7210.0,https://www.rarecarat.com/wedding-ring/55-Classic-EmeraId-and-Diamond-Eternity-Band/35688,rarecarat
Carol Classic Diamond Wedding Band,1150.0,https://www.rarecarat.com/wedding-ring/53-Carol-Classic-Diamond-Wedding-Band/22516,rarecarat
Estrella Baguette Diamond Accent Band,1240.0,https://www.rarecarat.com/wedding-ring/53-Estrella-Baguette-Diamond-Accent-Band/25323,rarecarat
Uma Graduated Diamond Band,2440.0,https://www.rarecarat.com/wedding-ring/56-Uma-Graduated-Diamond-Band/29812,rarecarat
Flamenco Twisted Vine And Leaf Wedding Band,1870.0,https://www.rarecarat.com/wedding-ring/182-Flamenco-Twisted-Vine-And-Leaf-Wedding-Band/29851,rarecarat
Diamond And Sapphire Bubble Eternity Band,1940.0,https://www.rarecarat.com/wedding-ring/53-Diamond-And-Sapphire-Bubble-Eternity-Band/25515,rarecarat
Dual Harmony Sapphire and Diamond Eternity Band,2110.0,https://www.rarecarat.com/wedding-ring/55-Dual-Harmony-Sapphire-and-Diamond-Eternity-Band/35597,rarecarat
Round Shared-Prong Diamond Eternity Band (1.70ct. tw.),4440.0,https://www.rarecarat.com/wedding-ring/55-Round-Shared-Prong-Diamond-Eternity-Band-(1.70ct.-tw.)/28837,rarecarat
Periwinkle Petal Polished Band,1240.0,https://www.rarecarat.com/wedding-ring/53-Periwinkle-Petal-Polished-Band/25451,rarecarat
Periwinkle Pave Diamond Band,1380.0,https://www.rarecarat.com/wedding-ring/53-Periwinkle-Pave-Diamond-Band/25443,rarecarat
Dove Pave Band,1290.0,https://www.rarecarat.com/wedding-ring/182-Dove-Pave-Band/29952,rarecarat
Phoenix Double Row Pave Band,1620.0,https://www.rarecarat.com/wedding-ring/170-Phoenix-Double-Row-Pave-Band/19928,rarecarat
Kali Pave Band,1730.0,https://www.rarecarat.com/wedding-ring/170-Kali-Pave-Band/20164,rarecarat
U-Prong Emerald-Cut Diamond Eternity Band (3.00ct. tw.),8530.0,https://www.rarecarat.com/wedding-ring/55-U-Prong-Emerald-Cut-Diamond-Eternity-Band-(3.00ct.-tw.)/34219,rarecarat
East-West Pear-Shaped Diamond Bezel Band,2740.0,https://www.rarecarat.com/wedding-ring/57-East-West-Pear-Shaped-Diamond-Bezel-Band/32507,rarecarat
Classic Seven-Stone Round Diamond Band (5.00ct. tw.),23020.0,https://www.rarecarat.com/wedding-ring/55-Classic-Seven-Stone-Round-Diamond-Band-(5.00ct.-tw.)/31840,rarecarat
Darcy Diamond Twist Band,1250.0,https://www.rarecarat.com/wedding-ring/53-Darcy-Diamond-Twist-Band/24548,rarecarat
Round Shared-Prong Diamond Eternity Band (1.20ct. tw.),2880.0,https://www.rarecarat.com/wedding-ring/55-Round-Shared-Prong-Diamond-Eternity-Band-(1.20ct.-tw.)/28883,rarecarat
Curved Gallery Twelve-Stone Round Diamond Band (3.00ct. tw.),8390.0,https://www.rarecarat.com/wedding-ring/55-Curved-Gallery-Twelve-Stone-Round-Diamond-Band-(3.00ct.-tw.)/29331,rarecarat
Radiant Cut Diamond Eternity Ring (2.0 ct. tw.),4980.0,https://www.rarecarat.com/wedding-ring/55-Radiant-Cut-Diamond-Eternity-Ring-(2.0-ct.-tw.)/28127,rarecarat
Tradition Pavé Band (1/2 ct. tw.),1920.0,https://www.rarecarat.com/wedding-ring/57-Tradition-Pavé-Band-(1-2-ct.-tw.)/32565,rarecarat
Ellia Band,1340.0,https://www.rarecarat.com/wedding-ring/182-Ellia-Band/4158,rarecarat
Wavy Floral Vine Diamond  Band,2130.0,https://www.rarecarat.com/wedding-ring/53-Wavy-Floral-Vine-Diamond--Band/25436,rarecarat
U-Prong Emerald-Cut Diamond Eternity Band (5.00ct. tw.),14670.0,https://www.rarecarat.com/wedding-ring/55-U-Prong-Emerald-Cut-Diamond-Eternity-Band-(5.00ct.-tw.)/34250,rarecarat
Diamond Bubble Eternity Band,3120.0,https://www.rarecarat.com/wedding-ring/53-Diamond-Bubble-Eternity-Band/25500,rarecarat
Lavinia Diamond Band,1310.0,https://www.rarecarat.com/wedding-ring/53-Lavinia-Diamond-Band/24915,rarecarat
Raya Pave Band,1680.0,https://www.rarecarat.com/wedding-ring/170-Raya-Pave-Band/24401,rarecarat
Floral Petal Curved Band,1460.0,https://www.rarecarat.com/wedding-ring/53-Floral-Petal-Curved-Band/25414,rarecarat
Tiara Diamond Curved Band,1510.0,https://www.rarecarat.com/wedding-ring/53-Tiara-Diamond-Curved-Band/25366,rarecarat
Jolie Trio Diamond Band,1540.0,https://www.rarecarat.com/wedding-ring/182-Jolie-Trio-Diamond-Band/29893,rarecarat
Jules Classic Diamond Band (1.50ct. tw.),3630.0,https://www.rarecarat.com/wedding-ring/59-Jules-Classic-Diamond-Band-(1.50ct.-tw.)/34434,rarecarat
Cherry Diamond and Ruby Band,3780.0,https://www.rarecarat.com/wedding-ring/54-Cherry-Diamond-and-Ruby-Band/26056,rarecarat
Lisette Beaded Wedding Band,1140.0,https://www.rarecarat.com/wedding-ring/182-Lisette-Beaded-Wedding-Band/29950,rarecarat
Farida Band,1650.0,https://www.rarecarat.com/wedding-ring/182-Farida-Band/4094,rarecarat
Tamsin Marquise Diamond Band,1910.0,https://www.rarecarat.com/wedding-ring/53-Tamsin-Marquise-Diamond-Band/24897,rarecarat
Jules Classic Diamond Band (1.00ct. tw.),2510.0,https://www.rarecarat.com/wedding-ring/59-Jules-Classic-Diamond-Band-(1.00ct.-tw.)/34461,rarecarat
Alma Pavé Diamond Band,1280.0,https://www.rarecarat.com/wedding-ring/53-Alma-Pavé-Diamond-Band/28316,rarecarat
Topazia Vintage Inspired Wedding Band,1520.0,https://www.rarecarat.com/wedding-ring/182-Topazia-Vintage-Inspired-Wedding-Band/29213,rarecarat
Malina Band,2670.0,https://www.rarecarat.com/wedding-ring/182-Malina-Band/4047,rarecarat
Sasha High-Polished Twist Band,1110.0,https://www.rarecarat.com/wedding-ring/53-Sasha-High-Polished-Twist-Band/23943,rarecarat
Marquise Diamond Band (1/2 ct. tw.),1600.0,https://www.rarecarat.com/wedding-ring/53-Marquise-Diamond-Band-(1-2-ct.-tw.)/25373,rarecarat
Journee Double-Row Pave Band,1380.0,https://www.rarecarat.com/wedding-ring/170-Journee-Double-Row-Pave-Band/21938,rarecarat
Oval Cut Diamond 5 Stone Ring (2.00 ct. tw.),8150.0,https://www.rarecarat.com/wedding-ring/55-Oval-Cut-Diamond-5-Stone-Ring-(2.00-ct.-tw.)/27701,rarecarat
Asscher Cut Diamond 7 Stone Ring (5.00 ct. tw.),27210.0,https://www.rarecarat.com/wedding-ring/55-Asscher-Cut-Diamond-7-Stone-Ring-(5.00-ct.-tw.)/27674,rarecarat
Ryleigh Milgrain Pave Band,1290.0,https://www.rarecarat.com/wedding-ring/170-Ryleigh-Milgrain-Pave-Band/22196,rarecarat
Emerald Cut Diamond 5 Stone Ring (2.00 ct. tw.),8020.0,https://www.rarecarat.com/wedding-ring/55-Emerald-Cut-Diamond-5-Stone-Ring-(2.00-ct.-tw.)/27389,rarecarat
