name,price,url,details
Elizabeth Diamond Matching Wedding Band,1150.0,https://www.rarecarat.com/wedding-ring/53-Elizabeth-Diamond-Matching-Wedding-Band/22295,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""31-RC11096-4WL"", ""Sizes Available"": ""3.0 to 10.0"", ""Width"": ""1.80mm"", ""Metal"": ""14K White Gold"", ""Number of Diamonds"": ""7"", ""Total Carat Weight (min)"": ""0.24"", ""Clarity"": ""SI1"", ""Color"": ""F-G""}"
Signature Hearts & Arrows Shared Prong Band (1/4ct. tw.),1330.0,https://www.rarecarat.com/wedding-ring/57-Signature-Hearts-&-Arrows-Shared-Prong-Band-(1-4ct.-tw.)/34101,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""WB37YFW025"", ""Sizes Available"": ""3.0 to 10.0"", ""Width Range"": ""1.40mm to 1.46mm"", ""Metal"": ""14K White Gold"", ""Number of Diamonds"": ""25"", ""Total Carat Weight (min)"": ""0.25"", ""Clarity"": ""VS2"", ""Color"": ""F""}"
Signature Hearts & Arrows Pavé Band (1/4ct. tw.),1450.0,https://www.rarecarat.com/wedding-ring/57-Signature-Hearts-&-Arrows-Pavé-Band-(1-4ct.-tw.)/34051,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""WB01YFW025"", ""Sizes Available"": ""3.0 to 10.0"", ""Width Range"": ""2.00mm to 2.18mm"", ""Metal"": ""14K White Gold"", ""Number of Diamonds"": ""19"", ""Total Carat Weight (min)"": ""0.25"", ""Clarity"": ""VS2"", ""Color"": ""F""}"
Grande Cascade Diamond Band (1.00 ct. tw.),2490.0,https://www.rarecarat.com/wedding-ring/56-Grande-Cascade-Diamond-Band-(1.00-ct.-tw.)/31397,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""SDC10135-4WL"", ""Sizes Available"": ""3.0 to 10.0"", ""Width"": ""2.10mm"", ""Metal"": ""14K White Gold"", ""Number of Diamonds"": ""19"", ""Total Carat Weight (min)"": ""1.02"", ""Clarity"": ""SI1"", ""Color"": ""G-H""}"
Open-End Diamond Band,1270.0,https://www.rarecarat.com/wedding-ring/53-Open-End-Diamond-Band/25410,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""33-RC9347-4WL"", ""Sizes Available"": ""3.0 to 10.0"", ""Width"": ""1.80mm"", ""Metal"": ""14K White Gold"", ""Gap Width"": ""2.97mm"", ""Number of Diamonds"": ""16"", ""Total Carat Weight (min)"": ""0.19"", ""Clarity"": ""SI1"", ""Color"": ""F-G""}"
Wave Prong Pavé Band,1030.0,https://www.rarecarat.com/wedding-ring/56-Wave-Prong-Pavé-Band/29703,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""SDC10036-4WL"", ""Sizes Available"": ""3.0 to 10.0"", ""Width"": ""1.60mm"", ""Metal"": ""14K White Gold"", ""Number of Diamonds"": ""14"", ""Total Carat Weight (min)"": ""0.49"", ""Clarity"": ""SI1"", ""Color"": ""G-H""}"
Unity Prong 7-Stone Band (.50 ct. tw.),1600.0,https://www.rarecarat.com/wedding-ring/56-Unity-Prong-7-Stone-Band-(.50-ct.-tw.)/42345,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""RC10719-7ST-0.50CT-4WL-NAT"", ""Sizes Available"": ""3.0 to 10.0"", ""Width"": ""2.00mm"", ""Metal"": ""14K White Gold"", ""Number of Diamonds"": ""7"", ""Total Carat Weight (min)"": ""0.49"", ""Clarity"": ""SI1"", ""Color"": ""G-H""}"
Chroma Tsavorite Eternity Band,1290.0,https://www.rarecarat.com/wedding-ring/56-Chroma-Tsavorite-Eternity-Band/42476,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""RC10724-TSAV-4WL"", ""Sizes Available"": ""3.0 to 9.0"", ""Width"": ""1.60mm"", ""Metal"": ""14K White Gold""}"
Whitely Sapphire Twist Band,1120.0,https://www.rarecarat.com/wedding-ring/53-Whitely-Sapphire-Twist-Band/22877,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""31-RC113-4WL"", ""Sizes Available"": ""3.0 to 10.0"", ""Width"": ""2.00mm"", ""Metal"": ""14K White Gold""}"
Chromara Eternity Band (4.50 ct. tw.),2020.0,https://www.rarecarat.com/wedding-ring/56-Chromara-Eternity-Band-(4.50-ct.-tw.)/41463,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""RC10593RAINBOW-4WL"", ""Sizes Available"": ""3.0 to 10.0"", ""Width"": ""4.45mm"", ""Metal"": ""14K White Gold""}"
Bellora Classic Pavé Band,1280.0,https://www.rarecarat.com/wedding-ring/55-Bellora-Classic-Pavé-Band/36082,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""9760185MB3/4E_14KW"", ""Sizes Available"": ""3.0 to 10.0"", ""Width"": ""1.80mm"", ""Metal"": ""14K White Gold"", ""Number of Diamonds"": ""31"", ""Total Carat Weight (min)"": ""0.31"", ""Clarity"": ""SI1"", ""Color"": ""G-H""}"
EmeraId Shared Prong Eternity Ring,3690.0,https://www.rarecarat.com/wedding-ring/55-EmeraId-Shared-Prong-Eternity-Ring/35542,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""9774447_14KW"", ""Sizes Available"": ""3.0 to 10.0"", ""Width"": ""2.60mm"", ""Metal"": ""14K White Gold""}"
Classic Sapphire Eternity Band,4300.0,https://www.rarecarat.com/wedding-ring/55-Classic-Sapphire-Eternity-Band/35694,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""9774452_14KW"", ""Sizes Available"": ""3.0 to 10.0"", ""Width"": ""3.50mm"", ""Metal"": ""14K White Gold""}"
Dorza Twisted Pavé Band,1160.0,https://www.rarecarat.com/wedding-ring/59-Dorza-Twisted-Pavé-Band/41622,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""EN2Y2095BAW"", ""Sizes Available"": ""3.0 to 10.0"", ""Width"": ""2.30mm"", ""Metal"": ""14K White Gold"", ""Number of Diamonds"": ""61"", ""Total Carat Weight (min)"": ""0.25"", ""Clarity"": ""SI1"", ""Color"": ""G-H""}"
Alejandra Baguette Band,1230.0,https://www.rarecarat.com/wedding-ring/53-Alejandra-Baguette-Band/30297,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""31-RC12169-4WL"", ""Sizes Available"": ""3.0 to 10.0"", ""Width"": ""1.80mm"", ""Metal"": ""14K White Gold"", ""Number of Diamonds"": ""9"", ""Total Carat Weight (min)"": ""0.36"", ""Clarity"": ""SI1"", ""Color"": ""F-G""}"
Signature Hearts & Arrows Pavé Band (.16ct. tw.),1180.0,https://www.rarecarat.com/wedding-ring/57-Signature-Hearts-&-Arrows-Pavé-Band-(.16ct.-tw.)/34061,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""WB01YFW016"", ""Sizes Available"": ""3.0 to 10.0"", ""Width Range"": ""1.80mm to 1.90mm"", ""Metal"": ""14K White Gold"", ""Number of Diamonds"": ""21"", ""Total Carat Weight (min)"": ""0.16"", ""Clarity"": ""VS2"", ""Color"": ""F""}"
Kira Triple Pave Band,1830.0,https://www.rarecarat.com/wedding-ring/170-Kira-Triple-Pave-Band/22084,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""MB0380-14K-W"", ""Sizes Available"": ""3.0 to 12.0"", ""Width Range"": ""1.80mm to 2.00mm"", ""Metal"": ""14K White Gold"", ""Number of Diamonds"": ""87"", ""Total Carat Weight (min)"": ""0.33"", ""Clarity"": ""SI1"", ""Color"": ""G""}"
Zora Alternating Marquise & Round Diamond Open Band,1250.0,https://www.rarecarat.com/wedding-ring/53-Zora-Alternating-Marquise-&-Round-Diamond-Open-Band/34645,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""33-RC9619-4WL"", ""Sizes Available"": ""3.0 to 10.0"", ""Width"": ""1.60mm"", ""Metal"": ""14K White Gold"", ""Gap Width"": ""3.80mm"", ""Number of Diamonds"": ""6"", ""Total Carat Weight (min)"": ""0.25"", ""Clarity"": ""SI1"", ""Color"": ""F-G""}"
Betty Marquise Diamond Band,1270.0,https://www.rarecarat.com/wedding-ring/53-Betty-Marquise-Diamond-Band/22337,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""31-RC12164-4WL"", ""Sizes Available"": ""3.0 to 10.0"", ""Width"": ""1.60mm"", ""Metal"": ""14K White Gold"", ""Number of Diamonds"": ""7"", ""Total Carat Weight (min)"": ""0.36"", ""Clarity"": ""SI1"", ""Color"": ""F-G""}"
Cascade Diamond Band (.50 ct. tw.),1140.0,https://www.rarecarat.com/wedding-ring/56-Cascade-Diamond-Band-(.50-ct.-tw.)/31409,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""SDC10136-4WL"", ""Sizes Available"": ""3.0 to 10.0"", ""Width"": ""1.90mm"", ""Metal"": ""14K White Gold"", ""Number of Diamonds"": ""19"", ""Total Carat Weight (min)"": ""0.52"", ""Clarity"": ""SI1"", ""Color"": ""G-H""}"
Classic Round Diamond Eternity Band (2.70ct. tw.),6220.0,https://www.rarecarat.com/wedding-ring/55-Classic-Round-Diamond-Eternity-Band-(2.70ct.-tw.)/28804,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""CG-BR0156018-NAT-14KW"", ""Sizes Available"": ""3.0 to 9.0"", ""Width"": ""3.55mm"", ""Metal"": ""14K White Gold"", ""Height"": ""2.40"", ""Number of Diamonds"": ""18"", ""Total Carat Weight (min)"": ""2.7"", ""Clarity"": ""SI1"", ""Color"": ""G-H""}"
Lottie Diamond Open Band,1250.0,https://www.rarecarat.com/wedding-ring/53-Lottie-Diamond-Open-Band/34623,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""33-RC9616-4WL"", ""Sizes Available"": ""3.0 to 10.0"", ""Width"": ""1.60mm"", ""Metal"": ""14K White Gold"", ""Gap Width"": ""3.62mm"", ""Number of Diamonds"": ""10"", ""Total Carat Weight (min)"": ""0.25"", ""Clarity"": ""SI1"", ""Color"": ""F-G""}"
Classic Round Diamond Eternity Band (2.00ct. tw.),4220.0,https://www.rarecarat.com/wedding-ring/55-Classic-Round-Diamond-Eternity-Band-(2.00ct.-tw.)/28823,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""CG-BR0106020-NAT-14KW"", ""Sizes Available"": ""3.0 to 9.0"", ""Width"": ""3.25mm"", ""Metal"": ""14K White Gold"", ""Height"": ""2.20"", ""Number of Diamonds"": ""20"", ""Total Carat Weight (min)"": ""2"", ""Clarity"": ""SI1"", ""Color"": ""G-H""}"
Emerald-Cut Bezel Diamond Half Eternity Ring (1.50ct. tw.),5600.0,https://www.rarecarat.com/wedding-ring/55-Emerald-Cut-Bezel-Diamond-Half-Eternity-Ring-(1.50ct.-tw.)/34867,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""BZ9EM01560-NAT-14KW"", ""Sizes Available"": ""3.0 to 9.0"", ""Width"": ""4.40mm"", ""Metal"": ""14K White Gold"", ""Number of Diamonds"": ""10"", ""Total Carat Weight (min)"": ""1.5"", ""Clarity"": ""VS1"", ""Color"": ""G-H""}"
Laila Pave Band,1380.0,https://www.rarecarat.com/wedding-ring/170-Laila-Pave-Band/21857,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""MB0166-14K-W"", ""Sizes Available"": ""3.0 to 12.0"", ""Width Range"": ""1.70mm to 1.80mm"", ""Metal"": ""14K White Gold"", ""Number of Diamonds"": ""9"", ""Total Carat Weight (min)"": ""0.43"", ""Clarity"": ""SI1"", ""Color"": ""G""}"
Princess-Cut Pavé Diamond Band (.50 ct. tw.),1310.0,https://www.rarecarat.com/wedding-ring/501-Princess-Cut-Pavé-Diamond-Band-(.50-ct.-tw.)/39069,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""JNX3416-14KW-NAT"", ""Sizes Available"": ""3.0 to 10.0"", ""Width Range"": ""1.60mm to 2.00mm"", ""Metal"": ""14K White Gold"", ""Number of Diamonds"": ""19"", ""Total Carat Weight (min)"": ""0.5"", ""Clarity"": ""SI2"", ""Color"": ""H-I""}"
Linda Twisted Pavé Band,1280.0,https://www.rarecarat.com/wedding-ring/53-Linda-Twisted-Pavé-Band/22421,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""31-RC11047-4WL"", ""Sizes Available"": ""3.0 to 10.0"", ""Width"": ""2.40mm"", ""Metal"": ""14K White Gold"", ""Number of Diamonds"": ""30"", ""Total Carat Weight (min)"": ""0.17"", ""Clarity"": ""SI1"", ""Color"": ""F-G""}"
Oasis Filigree Pavé Curved Band,1160.0,https://www.rarecarat.com/wedding-ring/56-Oasis-Filigree-Pavé-Curved-Band/34758,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""SDC10332-4WL"", ""Sizes Available"": ""3.0 to 10.0"", ""Width"": ""1.90mm"", ""Metal"": ""14K White Gold"", ""Number of Diamonds"": ""26"", ""Total Carat Weight (min)"": ""0.16"", ""Clarity"": ""SI1"", ""Color"": ""G-H""}"
Bellora Chevron Pavé Band,1170.0,https://www.rarecarat.com/wedding-ring/55-Bellora-Chevron-Pavé-Band/36073,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""9776607MBHE_14KW"", ""Sizes Available"": ""3.0 to 10.0"", ""Width"": ""1.60mm"", ""Metal"": ""14K White Gold"", ""Number of Diamonds"": ""23"", ""Total Carat Weight (min)"": ""0.23"", ""Clarity"": ""SI1"", ""Color"": ""G-H""}"
Shelby Princess Diamond Band,1310.0,https://www.rarecarat.com/wedding-ring/53-Shelby-Princess-Diamond-Band/24218,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""31-RC11119-4WL"", ""Sizes Available"": ""3.0 to 10.0"", ""Width"": ""1.80mm"", ""Metal"": ""14K White Gold"", ""Number of Diamonds"": ""15"", ""Total Carat Weight (min)"": ""0.56"", ""Clarity"": ""SI1"", ""Color"": ""F-G""}"
Eileen Round Channel-Set Band,1330.0,https://www.rarecarat.com/wedding-ring/56-Eileen-Round-Channel-Set-Band/31461,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""SDC10155-4WL"", ""Sizes Available"": ""3.0 to 10.0"", ""Width"": ""3.20mm"", ""Metal"": ""14K White Gold"", ""Number of Diamonds"": ""15"", ""Total Carat Weight (min)"": ""0.53"", ""Clarity"": ""SI1"", ""Color"": ""G-H""}"
Bellora Knife-Edge Pavé Band,1760.0,https://www.rarecarat.com/wedding-ring/55-Bellora-Knife-Edge-Pavé-Band/35902,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""9776619MBHE_14KW"", ""Sizes Available"": ""3.0 to 10.0"", ""Width"": ""2.40mm"", ""Metal"": ""14K White Gold"", ""Number of Diamonds"": ""38"", ""Total Carat Weight (min)"": ""0.38"", ""Clarity"": ""SI1"", ""Color"": ""G-H""}"
Emerald-Cut Bezel Diamond Half Eternity Ring (2ct. tw.),7830.0,https://www.rarecarat.com/wedding-ring/55-Emerald-Cut-Bezel-Diamond-Half-Eternity-Ring-(2ct.-tw.)/34842,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""BZ7EM02460-NAT-14KW"", ""Sizes Available"": ""3.0 to 9.0"", ""Width"": ""5.05mm"", ""Metal"": ""14K White Gold"", ""Number of Diamonds"": ""8"", ""Total Carat Weight (min)"": ""2"", ""Clarity"": ""VS1"", ""Color"": ""G-H""}"
Classic Ruby Eternity Band,4620.0,https://www.rarecarat.com/wedding-ring/55-Classic-Ruby-Eternity-Band/35652,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""977453_14KW"", ""Sizes Available"": ""3.0 to 10.0"", ""Width"": ""3.50mm"", ""Metal"": ""14K White Gold""}"
Gianna French Pave Band,1240.0,https://www.rarecarat.com/wedding-ring/170-Gianna-French-Pave-Band/21364,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""MB0040-14K-W"", ""Sizes Available"": ""3.0 to 12.0"", ""Width Range"": ""2.20mm to 2.30mm"", ""Metal"": ""14K White Gold"", ""Number of Diamonds"": ""20"", ""Total Carat Weight (min)"": ""0.29"", ""Clarity"": ""SI1"", ""Color"": ""G""}"
Lucia XO Diamond Band,1130.0,https://www.rarecarat.com/wedding-ring/54-Lucia-XO-Diamond-Band/25100,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""RC9882MB-14KW"", ""Sizes Available"": ""3.0 to 10.0"", ""Width"": ""1.30mm"", ""Metal"": ""14K White Gold"", ""Number of Diamonds"": ""8"", ""Total Carat Weight (min)"": ""0.24"", ""Clarity"": ""VS1"", ""Color"": ""G-H""}"
Petite Round and Marquise Diamond Band (1/3 ct. tw.),1280.0,https://www.rarecarat.com/wedding-ring/53-Petite-Round-and-Marquise-Diamond-Band-(1-3-ct.-tw.)/25348,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""33-RC9490A-4WL"", ""Sizes Available"": ""3.0 to 10.0"", ""Width"": ""1.60mm"", ""Metal"": ""14K White Gold"", ""Number of Diamonds"": ""9"", ""Total Carat Weight (min)"": ""0.31"", ""Clarity"": ""SI1"", ""Color"": ""F-G""}"
Zahara Graduated Diamond Open Band,1430.0,https://www.rarecarat.com/wedding-ring/53-Zahara-Graduated-Diamond-Open-Band/34627,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""33-RC9392-4WL"", ""Sizes Available"": ""3.0 to 10.0"", ""Width"": ""1.50mm"", ""Metal"": ""14K White Gold"", ""Gap Width"": ""3.54mm"", ""Number of Diamonds"": ""14"", ""Total Carat Weight (min)"": ""0.34"", ""Clarity"": ""SI1"", ""Color"": ""F-G""}"
Bellora Marquise and Round Diamond Band,2050.0,https://www.rarecarat.com/wedding-ring/55-Bellora-Marquise-and-Round-Diamond-Band/36057,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""9776624MB_14KW"", ""Sizes Available"": ""3.0 to 10.0"", ""Width"": ""1.80mm"", ""Metal"": ""14K White Gold"", ""Number of Diamonds"": ""28"", ""Total Carat Weight (min)"": ""0.52"", ""Clarity"": ""SI1"", ""Color"": ""G-H""}"
Flush Set Round Diamond Band,2860.0,https://www.rarecarat.com/wedding-ring/57-Flush-Set-Round-Diamond-Band/32631,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""FR906GFW055"", ""Sizes Available"": ""3.0 to 10.0"", ""Width Range"": ""4.10mm to 4.48mm"", ""Metal"": ""14K White Gold"", ""Number of Diamonds"": ""5"", ""Total Carat Weight (min)"": ""0.55"", ""Clarity"": ""SI2"", ""Color"": ""G-H""}"
Ouvre Clustered Round Open Band,1290.0,https://www.rarecarat.com/wedding-ring/59-Ouvre-Clustered-Round-Open-Band/41641,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""FRTH4935A1W"", ""Sizes Available"": ""3.0 to 10.0"", ""Width Range"": ""1.80mm to 3.40mm"", ""Metal"": ""14K White Gold"", ""Gap Width"": ""4.5mm"", ""Number of Diamonds"": ""27"", ""Total Carat Weight (min)"": ""0.33"", ""Clarity"": ""SI1"", ""Color"": ""G-H""}"
Simone Diamond V-Band,1920.0,https://www.rarecarat.com/wedding-ring/53-Simone-Diamond-V-Band/24957,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""31-RC129-4WL"", ""Sizes Available"": ""3.0 to 10.0"", ""Width"": ""2.00mm"", ""Metal"": ""14K White Gold"", ""Number of Diamonds"": ""7"", ""Total Carat Weight (min)"": ""0.8"", ""Clarity"": ""SI1"", ""Color"": ""F-G""}"
Dual Harmony Ruby and Diamond Eternity Band,1970.0,https://www.rarecarat.com/wedding-ring/55-Dual-Harmony-Ruby-and-Diamond-Eternity-Band/35609,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""9774458_14KW_NAT"", ""Sizes Available"": ""3.0 to 10.0"", ""Width"": ""1.40mm"", ""Metal"": ""14K White Gold"", ""Number of Diamonds"": ""21"", ""Total Carat Weight (min)"": ""0.21"", ""Clarity"": ""SI1"", ""Color"": ""G-H""}"
Esmeralda Pave Band,1660.0,https://www.rarecarat.com/wedding-ring/170-Esmeralda-Pave-Band/20679,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""MB0378-14K-W"", ""Sizes Available"": ""3.0 to 12.0"", ""Width Range"": ""1.60mm to 1.70mm"", ""Metal"": ""14K White Gold"", ""Number of Diamonds"": ""14"", ""Total Carat Weight (min)"": ""0.44"", ""Clarity"": ""SI1"", ""Color"": ""G""}"
Chroma Sapphire Eternity Band,1200.0,https://www.rarecarat.com/wedding-ring/56-Chroma-Sapphire-Eternity-Band/42522,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""RC10724-BSAP-4WL"", ""Sizes Available"": ""3.0 to 9.0"", ""Width"": ""1.60mm"", ""Metal"": ""14K White Gold""}"
Emerald-Cut Bezel Diamond Half Eternity Ring (2.4ct. tw.),9290.0,https://www.rarecarat.com/wedding-ring/55-Emerald-Cut-Bezel-Diamond-Half-Eternity-Ring-(2.4ct.-tw.)/34868,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""BZ8EM03060-NAT-14KW"", ""Sizes Available"": ""3.0 to 9.0"", ""Width"": ""5.50mm"", ""Metal"": ""14K White Gold"", ""Number of Diamonds"": ""8"", ""Total Carat Weight (min)"": ""2.4"", ""Clarity"": ""VS1"", ""Color"": ""G-H""}"
Round and Marquise Diamond Band (1/2 ct. tw.),1580.0,https://www.rarecarat.com/wedding-ring/53-Round-and-Marquise-Diamond-Band-(1-2-ct.-tw.)/25355,"{""gold_carat"": ""14K"", ""metal_type"": ""White Gold"", ""SKU"": ""33-RC9490C-4WL"", ""Sizes Available"": ""3.0 to 10.0"", ""Width"": ""1.60mm"", ""Metal"": ""14K White Gold"", ""Number of Diamonds"": ""9"", ""Total Carat Weight (min)"": ""0.47"", ""Clarity"": ""SI1"", ""Color"": ""F-G""}"
